@relation train
@attribute a0 real[2.281523748,8.43875939]
@attribute a1 real[2.067594976,8.312150114]
@attribute a2 real[2.098935092,8.207123495]
@attribute a3 real[1.7302687,7.897368767]
@attribute a4 real[1.922031196,8.301830863]
@attribute a5 real[1.89074753,8.270947776]
@attribute a6 real[1.814378694,8.220238395]
@attribute a7 real[2.033798859,8.139128858]
@attribute a8 real[1.944518782,8.23446125]
@attribute a9 real[1.742771298,8.326781271]
@attribute a10{35-49_male,50-64_male,25-34_female,18-24_male,50-64_female,35-49_female,25-34_male,18-24_female,65-xx_female,65-xx_male}
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9
@outputs a10
@data
5.269170592,5.248671256,5.021548044,4.694563825,5.106669351,5.200729366,5.090528497,4.94316089,4.796195162,4.940673684,18-24_female
6.008449512,5.955970525,5.966172504,5.586372995,6.020820766,6.033951313,6.025855615,5.942001719,6.233502026,6.223708646,25-34_male
3.784505416,3.906144709,3.966835132,3.289266696,3.838812827,3.900196408,3.779884315,3.635293099,3.754564445,3.88962261,35-49_female
4.141571559,4.228612999,4.076593439,3.524219435,4.549573685,4.287534492,4.186328917,4.206321446,4.247700982,4.219612491,25-34_female
5.286252906,5.320427186,5.214351004,5.030226424,5.350611446,5.301356963,5.291210702,5.268967741,5.555947771,5.641741661,18-24_male
4.031894724,3.972829169,4.074943044,3.770991585,4.07042857,3.808788029,4.026701587,3.924659461,4.265452625,4.110194218,25-34_female
3.985718449,3.937931901,3.774115232,3.323850723,3.788322467,3.77106842,3.877334066,3.710961359,3.948609166,4.395117079,25-34_male
3.842944409,4.029617662,3.871199245,3.555094012,4.04925622,3.814639409,3.785645619,3.54122324,3.486752491,3.584619252,50-64_female
4.73512218,4.740069149,4.60614167,4.244231129,4.87821113,4.74686184,4.765724726,4.380417289,4.876433158,4.961584181,25-34_male
3.911774322,3.871935878,3.68916678,3.251024226,3.926443651,3.701572178,3.565411782,3.82635495,3.649852138,3.495393079,25-34_male
3.189918116,3.054137383,3.02165865,2.824941991,3.093299844,3.275719079,3.07066538,2.902179305,2.959452543,3.099490623,50-64_male
5.312729234,5.441772246,5.35243323,4.834325776,5.516328714,5.399461166,5.363692379,5.169903338,5.12333306,5.150561233,50-64_female
5.507957328,5.403454418,5.356975835,4.966780939,5.293820666,5.412377814,5.396217052,5.209498759,5.389297202,5.544485138,25-34_female
3.243632512,3.369892242,3.248508531,2.659582437,3.287088236,3.185141844,3.062204863,3.24126776,3.168671691,3.186518797,18-24_female
4.979986355,4.956453415,4.981150705,4.717011093,5.300463978,5.179663613,5.031631839,4.690677802,4.648767235,4.332967758,35-49_male
6.59308331,6.537213451,6.399695978,5.820803073,6.575470497,6.496993503,6.431869233,6.385333052,6.680904495,6.458699754,18-24_female
4.548212006,4.469836109,4.269495241,3.724598856,4.384283564,4.351918916,4.418909143,4.382292062,4.633445454,5.025403755,35-49_male
3.359487277,3.18049708,3.152295466,2.764655545,3.351025887,3.132962649,3.112204963,3.039476027,2.97269566,2.762352197,50-64_female
4.38420806,4.309954962,4.378747127,4.065161527,4.905642205,4.571425693,4.521479204,4.296461845,4.300525985,3.617872293,35-49_female
6.924237045,6.900132359,6.829640913,6.688881369,6.952777524,6.904374624,6.889086347,6.865367669,7.124050519,7.157765346,18-24_female
3.847449053,3.899947392,4.126578138,3.318535372,3.771979358,3.892050221,3.848300117,3.695671999,3.477122819,3.531696188,35-49_male
4.54056063,4.641828446,4.511630538,4.101795187,4.855987835,4.771642169,4.630557782,4.32076277,4.622106308,4.489178459,25-34_male
3.060746612,3.056852117,3.087152983,2.761421356,2.973209788,3.082648296,2.907031806,2.733709302,2.408506569,2.558883307,25-34_female
2.735788553,2.683401838,2.740164604,2.35538724,2.431585895,2.283757184,2.357269913,2.61456875,2.304782267,2.486534264,50-64_male
3.234534439,3.111047109,3.074093875,2.685653196,3.319230431,3.048867436,3.032025285,3.002807036,2.993402557,2.722469556,50-64_male
3.265925888,3.128915401,3.017964672,2.648281611,3.195067683,3.077208879,2.888874897,2.990221328,2.913131738,2.86116944,35-49_female
3.924186215,3.670365511,3.729729389,3.411894775,3.727913395,3.616784396,3.720043305,3.349798247,3.302350739,3.479521973,35-49_female
5.388952811,5.236305754,5.167054767,4.598154388,5.282625949,5.155593352,5.113360029,5.234227837,5.224129236,5.196208862,35-49_male
5.455147133,5.448565583,5.414936107,5.039270253,5.483975852,5.414279019,5.392118282,5.3996467,5.691418483,5.836106271,18-24_male
5.732553318,5.51752128,5.427486807,5.191328453,5.655683519,5.467227958,5.639943653,5.418284723,5.894534793,5.71338292,35-49_female
5.792073607,5.648460676,5.652605686,4.985870074,5.853562959,5.755990334,5.809429023,5.370324906,5.607723773,5.167630743,35-49_male
5.244835338,5.314734517,5.257163355,4.690167607,5.53979575,5.455684807,5.326108182,5.119225901,5.091637682,4.93799392,35-49_male
3.548372817,3.448243369,3.511063108,2.858269719,3.624446727,3.357288163,3.372903087,3.370369518,3.206674819,2.925241392,35-49_female
3.464659967,3.432235667,3.420053986,2.799448505,3.516388246,3.231525297,3.24095815,3.34297533,3.339108633,3.229223887,35-49_male
5.884989404,5.970180654,5.844765301,5.241958471,5.902862595,5.942937807,5.867242267,5.778325387,5.90428993,5.8333207,35-49_male
3.712307276,3.588416918,3.468716042,3.394682396,3.379074675,3.462495314,3.469496324,3.509686482,3.749821745,4.074667664,18-24_male
4.260818564,4.195150825,3.96150751,3.656483149,4.300252579,4.043672173,4.103203677,4.097769224,4.114591308,4.259628637,18-24_female
3.214066568,3.469529564,3.432751781,2.784289475,3.109046858,3.368370594,3.254108291,3.178606248,2.999782372,3.038575654,35-49_female
3.731678778,3.652604144,3.662905988,3.04212505,3.690765055,3.598746327,3.488225646,3.444127206,3.237431028,3.244405716,35-49_female
4.753484716,4.720804121,4.57688309,4.003374064,4.651246763,4.538583178,4.430775354,4.650048559,4.367991423,4.316784938,35-49_female
3.163238851,3.021516817,2.901536879,2.929878687,2.83395985,2.907453253,2.857831083,2.841724637,2.821938608,3.289448426,18-24_female
3.925378235,4.013516984,3.995923068,3.538804628,3.640480149,3.895511821,3.844074946,3.720124751,3.691867128,3.829963325,50-64_male
5.281552151,5.203330902,5.119240731,4.791797327,5.443984212,5.153464114,5.115073519,5.139133049,4.965687523,4.779524931,50-64_male
3.30219773,3.215749937,3.096507841,2.712421443,3.205443583,3.100487968,2.971018838,3.084842583,2.913007866,2.920811691,35-49_female
4.452661259,4.573905998,4.28053031,4.035812909,4.499349995,4.578362632,4.391568941,4.188804289,4.469735829,4.52358418,18-24_male
5.207243891,5.136197532,5.118182701,5.114797636,5.573791144,5.487572411,5.168463957,4.804742136,4.699003647,4.429582736,50-64_female
4.902654143,4.855308164,4.78729609,4.521084407,4.866683815,4.834263941,4.823400545,4.845608448,5.221838835,5.285168958,25-34_male
3.239406287,3.073772019,3.00121666,2.528648815,3.094804583,2.818086411,2.93941556,3.170429058,3.013124883,3.149836166,25-34_female
4.564889046,4.452202453,4.580658878,4.480622925,5.02836943,4.862649551,4.719243252,4.433090785,4.332214673,3.582230715,35-49_male
6.99610692,6.966935539,6.907399805,6.66503577,7.005856064,6.954654723,6.946565555,6.887037595,7.172398228,7.151651612,50-64_male
4.242825852,4.244356802,4.244016568,3.808427439,4.212966111,4.370152939,4.30714066,4.027323706,3.899727963,4.380884818,35-49_female
3.459320965,3.33297782,3.217479479,2.879960109,3.192491308,3.102516338,3.034484483,3.218915042,3.138016069,3.063505457,50-64_female
6.077586445,6.013455682,5.901710299,5.78902039,6.184502365,6.059094279,5.972686188,5.868930543,6.229935051,6.05994475,50-64_male
5.702967038,5.697284947,5.571538566,4.874608803,5.745513927,5.722327228,5.560563947,5.476137909,5.389533583,5.22589648,25-34_male
6.324173959,6.21150443,6.270927375,5.857518943,6.526112406,6.318769046,6.21818212,6.120581424,6.074564396,5.741359755,18-24_female
4.273159068,4.163606283,4.195063441,3.851387511,4.081172506,4.186896024,4.124331022,3.955397723,4.080465207,4.473136278,35-49_female
5.016823878,4.810770787,4.912955359,4.577384873,5.285059998,5.117011987,4.917568991,4.544552508,4.357808449,4.200626748,35-49_male
5.369704842,5.256060325,5.302894319,4.796232271,5.409752137,5.193464639,5.332589463,5.1675489,5.830638143,5.936785944,18-24_male
6.174980486,6.073244083,6.007285455,5.800214852,6.094179062,5.979850263,6.030297716,6.003331576,6.10603956,6.309400079,18-24_male
3.529382003,3.638047928,3.610434201,3.044158211,3.511985998,3.729822221,3.531633263,3.366564724,3.345986387,3.719238655,35-49_male
4.953276169,5.035701678,4.802177948,4.401638215,4.958284254,5.033766437,4.813334753,4.790637824,4.795756538,4.949377136,50-64_male
4.409569726,4.415831094,4.373527911,3.919245375,4.550973932,4.309399066,4.402870602,4.183701499,4.054832505,3.884990692,35-49_female
4.345465891,4.416920418,4.33911681,3.705785627,4.421395962,4.359392131,4.283599357,4.284848128,4.080292389,3.975372631,18-24_female
5.282118012,5.213303995,5.372010671,4.856977573,5.539522551,5.363263899,5.214046215,5.057375323,4.937668479,4.430465609,18-24_female
4.566434982,4.517469734,4.244165988,3.681844972,4.376689941,4.320737559,4.354357347,4.439882898,4.300850346,4.599047774,35-49_female
4.623611217,4.488200688,4.401844951,4.249429955,4.447477134,4.672741134,4.432906194,4.286435926,4.566008975,4.612548384,35-49_female
5.185885099,5.262481578,5.076696399,4.549565228,5.412011571,5.320417438,5.199011595,4.995429649,5.152262874,5.028145019,35-49_female
4.171337304,3.958885866,3.93135989,3.763308438,3.950633775,3.860560196,3.785588868,3.869572389,4.124106125,4.146326916,18-24_female
3.593505017,3.527355157,3.47207066,2.919645394,3.310872213,3.334235798,3.263852322,3.330792189,3.243459978,3.168739345,18-24_female
5.698191346,5.722476011,5.628336719,5.00148937,5.880039435,5.847498236,5.720708627,5.516763228,5.565579458,5.566018891,25-34_male
3.822571622,3.703063983,3.378587716,3.164827517,3.730829403,3.782616933,3.632866824,3.523034066,3.492450583,3.692928751,25-34_male
3.627340383,3.530959444,3.57316868,3.019774854,3.713097192,3.488537849,3.351274736,3.46832483,3.318389093,3.322740003,35-49_female
4.087692657,4.135503953,4.061564156,3.445791663,4.183611809,4.030404301,4.066716378,3.978222785,3.792549864,3.741560611,50-64_female
3.660807691,3.438325664,3.483329828,3.145944084,3.798281424,3.561007383,3.565916319,3.395540488,3.464625255,3.028397123,35-49_male
4.064955791,4.200505513,4.159077682,3.829334774,4.067782589,4.198528159,4.129264315,4.03112002,3.955457391,4.143555642,35-49_male
6.652394658,6.612117558,6.582000354,6.176701714,6.651547335,6.57727073,6.49443949,6.496041168,6.606783539,6.198104902,25-34_female
4.310753915,4.348325376,4.316507281,4.023401063,4.382135331,4.462584652,4.258006607,4.18891951,4.232826481,4.250958561,50-64_female
6.29017717,6.161644004,6.082210142,5.792520196,6.235593493,6.236388353,6.184749804,6.152670397,6.506110731,6.547514393,25-34_male
5.108911399,5.024232329,5.094426163,4.718931029,5.532387167,5.199739268,5.124704533,4.696742718,4.660150259,4.266098931,50-64_male
4.6786829,4.829596382,4.843491973,4.27399729,4.907118371,4.941238162,4.775114946,4.517111733,4.41360524,4.549812456,50-64_male
2.990163701,2.685035761,2.683148066,2.479651881,2.83253203,2.558328586,2.610232499,2.8530012,2.600570973,2.415982085,50-64_female
4.700028107,4.708392565,4.697427329,4.407374452,4.993542784,4.906249203,4.770656808,4.518904824,4.494541779,4.027187998,18-24_female
4.276328131,4.013214394,3.96355205,3.721780832,4.106710109,3.840194794,3.936979058,4.044857914,3.883966767,3.930070806,25-34_female
5.432765397,5.435573414,5.388634322,4.906198807,5.73260805,5.405745411,5.325563074,5.214244457,5.30190661,4.977841586,18-24_male
4.479709722,4.265223744,4.119786836,3.840638552,4.068607614,4.241635573,4.065703917,4.1567782,4.215719729,4.150535615,35-49_female
4.351136256,4.241660804,4.133893169,4.17081763,4.566822499,4.533506551,4.364124442,3.858135816,3.950916831,4.017587999,25-34_male
2.810129318,2.82425623,2.896297389,2.686724622,2.750698468,2.854484359,2.702800917,2.799540871,2.787012709,3.228478683,35-49_female
3.368816872,3.451606939,3.508974784,3.230555881,3.23670788,3.250717093,3.188389497,3.266491759,3.300384187,3.706581734,25-34_female
4.758116732,4.665056668,4.735385568,4.296894445,4.594516528,4.47310292,4.608139654,4.592051356,4.896155404,4.867224239,18-24_male
4.848881229,4.901062003,4.73690892,4.660922011,5.152656726,5.050541127,4.835656013,4.546362051,4.603716877,4.459199626,35-49_male
5.522476408,5.304680644,5.17930247,5.016082095,5.4766894,5.344126091,5.385489996,5.173293064,5.63041879,5.310134201,35-49_male
3.886361837,3.826129025,3.766747443,3.266206872,4.027140545,3.707797369,3.684417381,3.734185884,3.755213041,3.493911414,18-24_female
4.72874627,4.824308472,4.91063537,4.365005952,5.239715195,5.044072954,4.880882008,4.620651957,4.655959981,3.958802586,25-34_female
3.306112602,3.310760156,3.250818769,2.841591861,3.348714377,3.153002924,3.125852063,3.156858885,3.148678688,3.077864658,35-49_male
5.702424065,5.512643992,5.393614336,5.3264506,5.506423187,5.515488556,5.41598097,5.339056973,5.481087889,5.578225477,25-34_female
3.874154718,3.740420587,3.613310785,3.358143198,3.667018446,3.511482917,3.483221828,3.37716647,3.306290121,3.264462941,35-49_female
4.32970476,4.055119808,3.895654501,3.471511021,4.040502629,3.878316482,3.897935204,4.078985838,3.804822607,3.801229096,18-24_female
4.236902268,4.204926778,3.98488989,3.770272904,4.386513997,4.243431,4.134724116,4.030938836,4.068596548,4.148656483,25-34_female
4.335018605,4.023672756,3.927088117,3.858259726,4.163544478,4.197157411,4.188091498,3.87441492,4.275991552,4.352790243,25-34_male
4.412719939,4.342049351,4.25892427,3.765406014,4.341959703,4.44840555,4.347405252,4.118566171,4.254237968,4.202850683,50-64_female
6.148684149,6.173605724,6.22307266,5.548960643,6.411059329,6.272658587,6.24272408,6.037421686,6.184323071,6.107277384,18-24_female
5.272359688,5.207277409,5.157217234,4.466095861,5.288650315,5.09280434,5.094828315,5.040424394,4.960168013,4.896682892,50-64_female
3.642988056,3.726010445,3.822738461,3.114987811,3.728292287,3.83165866,3.716499309,3.571942998,3.529906335,3.56930499,35-49_male
3.270539152,3.172176224,3.221968067,2.77706669,3.382834479,3.108578227,2.953483666,3.108404363,2.765300009,2.318347474,25-34_female
5.39070465,5.447926001,5.414284871,4.733309274,5.596059386,5.512707694,5.41260252,5.145453701,5.292668655,4.99907844,35-49_male
3.698241437,3.579577845,3.590185556,3.332659684,3.647980992,3.66675647,3.597370068,3.333874347,3.442090785,3.72516379,25-34_male
4.256431437,4.134788022,4.016705847,3.655681378,4.081667875,4.00238458,3.884684943,3.935601991,4.308964018,4.114179634,35-49_male
3.564381662,3.622727979,3.463585937,3.257946009,3.648634092,3.629136812,3.495207936,3.309772258,3.457909796,3.14019648,25-34_female
4.158624799,3.985914694,3.751713924,3.547971034,3.944000495,4.018174852,3.967970962,3.747287015,3.985879301,4.343206428,25-34_male
5.818444802,5.863879353,5.85890559,4.935920681,6.035005223,6.063337532,5.792848152,5.692105604,5.602940018,5.684955376,18-24_male
4.26078767,4.120312391,3.936982895,3.536099144,4.105513302,4.208216891,4.095440202,3.902145223,4.113057178,4.285850759,25-34_male
3.871450552,3.811855234,3.779100569,3.304015325,3.890021149,3.754221371,3.678958968,3.696670516,3.568199433,3.608803286,35-49_male
3.249636057,3.097103379,3.089189085,2.715852433,3.158597884,2.907619187,2.871395053,3.059028828,2.783625845,2.678983794,25-34_female
5.021007831,5.063602777,5.056891909,5.020786043,4.981571538,4.795739012,4.973818745,4.693738823,4.895368037,4.706770612,50-64_male
5.715250203,5.48791317,5.503053493,5.653631948,5.850393227,5.51085809,5.604383569,5.62093106,5.940207084,5.725522023,50-64_female
4.073989425,3.993485876,3.907659802,3.631994756,3.962287119,3.944636554,3.797465026,3.716528414,3.644129405,3.74437821,50-64_male
4.197406977,4.174372465,3.946914855,3.701244187,4.082604975,3.956285437,4.090955896,4.15378453,4.403279019,4.702815023,18-24_male
5.632751057,5.425406972,5.348215153,4.895402217,5.546469406,5.425166861,5.422035703,5.290261533,5.456847354,5.369215923,35-49_male
4.725206013,4.664840717,4.671932472,4.013056188,4.874591834,4.777249799,4.783282105,4.515124154,4.630710354,4.718921852,35-49_male
5.727794618,5.62089318,5.473666025,5.204483267,5.784967859,5.659486039,5.600900225,5.511531085,5.664750517,5.562523984,25-34_male
4.146790124,3.860859389,3.861064612,3.409917781,4.043351134,3.716970907,3.843669426,3.921704715,4.003760089,3.900329561,18-24_male
4.011968794,3.922800228,4.03222537,3.948590754,3.97491169,3.759662059,3.833405462,3.853535884,4.119976499,4.190302284,18-24_female
4.863006558,4.882974342,4.61849212,4.5988936,4.844003247,4.763223533,4.693992846,4.514889817,4.677579982,4.784530143,25-34_male
4.734245191,4.712306561,4.658578167,4.446668434,4.936973467,4.545403033,4.52181934,4.579894637,4.360763426,3.965776641,25-34_female
3.986150582,3.737108301,3.654498819,3.213014104,3.525101494,3.467910502,3.587099383,3.824212169,3.693832172,3.801708457,50-64_male
5.055424557,4.85168113,4.936087851,4.760516966,5.398353937,5.212697633,5.101519191,4.629890807,4.680775697,4.31605591,25-34_female
5.006782639,5.034387787,5.011437454,4.75731664,5.451674981,5.352953891,5.138870197,4.752150224,4.817772156,4.511075819,35-49_male
4.296151792,4.267092427,4.28032176,3.854422773,4.133735905,4.552778604,4.341865076,3.938873931,4.051594021,4.152023861,35-49_male
6.528192928,6.387980458,6.439006588,5.645279207,6.546473216,6.564158019,6.450296779,6.371605781,6.484201655,6.586784802,18-24_male
4.279606157,4.316612826,4.264201988,4.077313103,4.290938441,4.236922262,4.220411073,4.326493721,4.57715595,4.510421483,25-34_female
3.311736297,3.151938812,3.038578889,2.653322607,3.202762069,3.068225479,3.081039887,3.096766286,3.183012763,3.319230305,35-49_female
4.736185291,4.61998836,4.591056144,3.979014395,4.621158571,4.660115401,4.598212123,4.462416012,4.382940258,4.581068157,50-64_male
5.035449755,4.935391238,4.965487343,4.973617149,5.476053352,5.315262059,5.082428642,4.736752811,4.55952607,4.177800139,50-64_female
4.123186637,3.936934481,3.932525871,3.709663863,4.039525359,3.835554166,3.862316645,3.967945283,4.209279786,4.111472686,18-24_female
4.976805415,4.833247513,4.911570951,4.695860659,5.438172973,5.190986241,5.057445111,4.706420481,4.569148092,3.8575783,35-49_female
3.336034366,3.425276432,3.590385716,2.838721259,3.401697588,3.373024285,3.375152288,3.167337832,3.053020516,2.963454702,50-64_male
4.025524092,4.007735567,3.941276575,3.966421207,4.298933593,4.03799273,3.916126513,4.02759303,3.931448121,3.789534046,50-64_female
